YYMMDDHHMI,STN,WD,WS,GST,VS,RVR1,RVR2,WC,CA,CA1,CT1,CH1,CA2,CT2,CH2,CA3,CT3,CH3,CA4,CT4,CH4,TA,TD,HM,PA,PS,RN
202407181600,113,20,7,-9,10000,-9,-9,-9,8,5,7,800,7,6,2500,8,4,7000,-9,-9,-9,25.3,23.8,9.2,999.3,1000.1,-9.0
202407181700,113,320,2,-9,10000,-9,-9,-9,8,5,7,1000,7,7,1500,8,4,7000,-9,-9,-9,25.6,24.1,9.2,1000.5,1001.3,-9.0
202407181800,113,280,3,-9,10000,-9,-9,-9,7,5,7,1000,7,4,7000,-9,-9,-9,-9,-9,-9,25.8,23.8,8.9,1000.7,1001.5,-9.0
202407181900,113,220,6,-9,8000,-9,-9,10,7,5,7,1300,7,0,20000,-9,-9,-9,-9,-9,-9,25.1,23.9,9.3,1001.9,1002.7,-9.0
202407182000,113,210,10,-9,8000,-9,-9,10,8,5,7,500,6,6,2000,8,0,20000,-9,-9,-9,24.3,23.3,9.4,1002.5,1003.2,-9.0
202407182100,113,200,10,-9,4000,-9,-9,10,7,5,7,300,7,6,2000,-9,-9,-9,-9,-9,-9,23.8,23.2,9.6,1003.1,1003.9,-9.0
202407182200,113,210,8,-9,7000,-9,-9,10,7,5,7,200,7,6,2000,-9,-9,-9,-9,-9,-9,23.9,23.4,9.7,1003.6,1004.4,-9.0
202407182300,113,210,9,-9,3000,2000,2000,41,8,7,7,200,8,6,2000,-9,-9,-9,-9,-9,-9,23.7,23.4,9.8,1003.8,1004.6,-9.0
202407190000,113,210,6,-9,2000,750,1800,41,8,7,7,200,8,6,2000,-9,-9,-9,-9,-9,-9,23.5,23.1,9.8,1004.2,1005.0,-9.0
202407190100,113,220,5,-9,500,1200,2000,44,8,7,7,200,8,6,2000,-9,-9,-9,-9,-9,-9,23.5,23.4,9.9,1004.3,1005.1,-9.0
202407190200,113,210,4,-9,600,800,2000,43,8,9,10,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.5,23.4,10.0,1004.3,1005.1,-9.0
202407190300,113,220,5,-9,1500,-9,-9,41,8,8,7,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.3,23.2,10.0,1004.0,1004.8,0.1
202407190400,113,160,1,-9,1200,2000,2000,41,8,8,7,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.2,23.1,10.0,1003.6,1004.4,-9.0
202407190500,113,190,3,-9,6000,-9,-9,10,8,8,7,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.4,23.4,10.0,1004.0,1004.8,-9.0
202407190600,113,160,4,-9,3000,-9,-9,41,8,8,7,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.6,23.5,9.9,1004.3,1005.1,-9.0
202407190700,113,180,5,-9,3500,-9,-9,10,8,8,7,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.2,23.9,9.8,1004.7,1005.5,-9.0
202407190800,113,160,4,-9,6000,-9,-9,10,7,6,7,400,7,6,2000,-9,-9,-9,-9,-9,-9,25.1,23.9,9.3,1004.7,1005.5,-9.0
202407190900,113,170,5,-9,6000,-9,-9,10,7,6,7,700,7,6,2000,-9,-9,-9,-9,-9,-9,25.6,23.6,8.9,1005.1,1005.9,-9.0
202407191000,113,160,7,-9,6000,-9,-9,10,7,6,7,800,7,6,3000,-9,-9,-9,-9,-9,-9,26.7,23.7,8.4,1005.0,1005.8,-9.0
202407191100,113,190,10,-9,7000,-9,-9,10,7,6,7,1000,7,6,3000,-9,-9,-9,-9,-9,-9,27.6,23.6,7.9,1005.2,1006.0,-9.0
202407191200,113,190,7,-9,8000,-9,-9,10,6,2,7,1500,5,6,3000,6,0,20000,-9,-9,-9,28.1,23.4,7.6,1005.1,1005.9,-9.0
202407191300,113,220,8,-9,8000,-9,-9,10,4,2,6,3000,4,1,20000,-9,-9,-9,-9,-9,-9,28.9,23.4,7.2,1004.3,1005.0,-9.0
202407191400,113,220,8,-9,10000,-9,-9,-9,5,3,6,2000,5,0,20000,-9,-9,-9,-9,-9,-9,29.0,23.5,7.2,1004.2,1005.0,-9.0
202407191500,113,230,10,-9,10000,-9,-9,-9,5,2,7,1500,5,0,20000,-9,-9,-9,-9,-9,-9,28.2,23.4,7.5,1004.9,1005.7,-9.0
202407191600,113,220,7,-9,10000,-9,-9,-9,5,1,6,2000,5,0,20000,-9,-9,-9,-9,-9,-9,28.6,23.6,7.4,1004.8,1005.5,-9.0
202407191700,113,250,8,-9,10000,-9,-9,-9,7,2,7,1200,4,6,4000,7,0,20000,-9,-9,-9,27.3,24.0,8.2,1005.2,1006.0,-9.0
202407191800,113,230,9,-9,10000,-9,-9,-9,6,6,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.9,24.0,8.4,1005.1,1005.9,-9.0
202407191900,113,200,10,-9,10000,-9,-9,-9,5,5,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,23.7,8.7,1005.1,1005.9,-9.0
202407192000,113,210,8,-9,10000,-9,-9,-9,7,4,7,600,7,6,3000,-9,-9,-9,-9,-9,-9,25.5,24.0,9.1,1005.9,1006.7,-9.0
202407192100,113,200,10,-9,10000,-9,-9,-9,7,6,7,700,7,6,2500,-9,-9,-9,-9,-9,-9,25.2,23.4,9.0,1006.1,1006.9,-9.0
202407192200,113,230,8,-9,10000,-9,-9,-9,7,5,7,1600,7,6,3000,-9,-9,-9,-9,-9,-9,25.1,23.3,9.0,1006.8,1007.6,-9.0
202407192300,113,210,8,-9,10000,-9,-9,-9,8,3,7,700,6,7,1500,8,6,2500,-9,-9,-9,25.0,23.3,9.0,1007.3,1008.1,-9.0
202407200000,113,180,7,-9,10000,-9,-9,-9,8,3,7,800,8,6,2500,-9,-9,-9,-9,-9,-9,25.3,23.1,8.8,1007.4,1008.2,-9.0
202407200100,113,170,7,-9,10000,-9,-9,-9,5,3,7,800,5,6,2500,-9,-9,-9,-9,-9,-9,24.8,22.8,8.9,1006.9,1007.7,-9.0
202407200200,113,150,5,-9,10000,-9,-9,-9,5,3,7,1000,5,6,2500,-9,-9,-9,-9,-9,-9,24.6,23.3,9.3,1007.0,1007.8,-9.0
202407200300,113,130,7,-9,10000,-9,-9,-9,3,1,7,1000,3,3,10000,-9,-9,-9,-9,-9,-9,24.5,22.8,9.0,1006.5,1007.3,-9.0
202407200400,113,140,5,-9,10000,-9,-9,-9,7,5,7,1000,7,6,2500,-9,-9,-9,-9,-9,-9,24.7,23.3,9.2,1007.1,1007.9,-9.0
202407200500,113,140,6,-9,7000,-9,-9,10,7,5,7,900,7,6,2500,-9,-9,-9,-9,-9,-9,24.6,23.3,9.3,1007.6,1008.4,-9.0
202407200600,113,200,10,-9,10000,-9,-9,-9,8,5,7,1000,7,6,2500,8,4,8000,-9,-9,-9,24.8,22.6,8.8,1007.8,1008.6,-9.0
202407200700,113,160,6,-9,10000,-9,-9,60,8,3,7,800,6,6,2500,8,4,8000,-9,-9,-9,24.4,23.4,9.4,1007.1,1007.9,0.2
202407200800,113,160,7,-9,10000,-9,-9,21,7,2,7,800,5,6,2500,7,4,8000,-9,-9,-9,24.9,23.5,9.2,1007.6,1008.4,0.0
202407200900,113,160,7,-9,9000,-9,-9,61,8,3,7,1200,5,6,2500,8,4,6500,-9,-9,-9,24.7,23.2,9.1,1008.3,1009.1,0.0
202407201000,113,150,9,-9,10000,-9,-9,21,7,3,7,900,6,6,2500,7,4,6500,-9,-9,-9,25.3,23.9,9.2,1007.7,1008.5,0.7
202407201100,113,150,8,-9,10000,-9,-9,-9,7,3,7,900,6,6,2000,7,0,20000,-9,-9,-9,26.9,24.3,8.6,1007.7,1008.5,-9.0
202407201200,113,120,12,-9,10000,-9,-9,60,8,4,7,1000,7,6,2000,8,4,10000,-9,-9,-9,26.6,23.7,8.4,1006.9,1007.7,0.0
202407201300,113,130,11,-9,10000,-9,-9,60,8,3,6,4500,8,4,10000,-9,-9,-9,-9,-9,-9,27.5,24.3,8.3,1006.6,1007.3,0.0
202407201400,113,130,11,-9,10000,-9,-9,21,7,5,3,11000,7,4,14000,-9,-9,-9,-9,-9,-9,28.9,24.4,7.7,1005.2,1006.0,0.0
202407201500,113,140,13,-9,10000,-9,-9,-9,6,4,3,15000,6,0,18000,-9,-9,-9,-9,-9,-9,29.3,24.3,7.4,1004.3,1005.0,-9.0
202407201600,113,150,11,-9,10000,-9,-9,-9,7,3,3,13000,7,4,15000,-9,-9,-9,-9,-9,-9,29.1,24.7,7.7,1003.6,1004.4,-9.0
202407201700,113,170,15,-9,10000,-9,-9,-9,8,7,6,3000,8,4,10000,-9,-9,-9,-9,-9,-9,29.0,24.2,7.6,1003.1,1003.9,-9.0
202407201800,113,180,21,-9,10000,-9,-9,61,8,7,6,2500,8,4,8500,-9,-9,-9,-9,-9,-9,28.2,25.0,8.3,1002.6,1003.3,0.0
202407201900,113,180,23,33,10000,-9,-9,21,8,3,7,1000,5,6,3000,8,4,7500,-9,-9,-9,26.9,24.9,8.9,1002.5,1003.3,1.1
202407202000,113,190,22,-9,10000,-9,-9,-9,8,4,7,1200,5,6,6500,8,4,9500,-9,-9,-9,26.8,24.9,9.0,1002.8,1003.6,-9.0
202407202100,113,180,21,-9,10000,-9,-9,61,8,4,7,1200,5,6,6500,8,4,9500,-9,-9,-9,26.6,24.7,8.9,1003.2,1004.0,0.0
202407202200,113,180,21,-9,10000,-9,-9,21,7,2,7,1400,5,6,5500,7,4,13000,-9,-9,-9,26.5,23.8,8.5,1003.1,1003.9,0.0
202407202300,113,190,22,-9,10000,-9,-9,-9,7,2,7,1700,5,6,5500,6,4,11000,-9,-9,-9,26.3,23.1,8.2,1002.9,1003.7,-9.0
202407210000,113,210,24,34,10000,-9,-9,60,8,2,7,1700,5,6,5500,8,4,11000,-9,-9,-9,25.2,22.7,8.6,1002.6,1003.4,0.0
202407210100,113,210,20,-9,10000,-9,-9,21,7,2,7,1500,5,6,5500,7,4,11000,-9,-9,-9,24.6,21.9,8.5,1002.7,1003.5,0.0
202407210200,113,200,22,34,10000,-9,-9,60,8,2,7,1500,7,6,3000,8,4,11000,-9,-9,-9,24.7,21.3,8.1,1002.1,1002.9,0.0
202407210300,113,240,30,45,10000,-9,-9,61,8,5,6,2000,8,4,7000,-9,-9,-9,-9,-9,-9,22.0,21.3,9.6,1002.6,1003.4,0.5
202407210400,113,230,22,34,10000,-9,-9,61,8,5,7,700,8,4,7000,-9,-9,-9,-9,-9,-9,23.7,21.0,8.5,1003.0,1003.8,0.6
202407210500,113,240,20,30,10000,-9,-9,21,8,5,6,3500,8,3,7000,-9,-9,-9,-9,-9,-9,23.3,21.4,8.9,1004.1,1004.9,0.1
202407210600,113,240,16,-9,10000,-9,-9,-9,7,5,6,3500,7,3,7500,-9,-9,-9,-9,-9,-9,23.4,21.5,8.9,1005.4,1006.2,-9.0
202407210700,113,260,13,-9,9000,-9,-9,60,8,8,4,8000,-9,-9,-9,-9,-9,-9,-9,-9,-9,23.8,21.3,8.6,1006.4,1007.2,0.0
202407210800,113,240,10,-9,9000,-9,-9,60,8,2,6,3500,6,4,6500,8,4,10000,-9,-9,-9,23.7,22.0,9.0,1007.2,1008.0,0.0
202407210900,113,230,9,-9,8000,-9,-9,60,8,2,7,1800,7,6,5000,8,4,10000,-9,-9,-9,23.3,22.2,9.4,1007.6,1008.4,0.8
202407211000,113,180,8,-9,10000,-9,-9,21,7,1,7,700,6,6,6000,7,0,16000,-9,-9,-9,25.2,23.1,8.8,1007.8,1008.6,2.1
202407211100,113,210,13,-9,10000,-9,-9,-9,7,3,7,700,7,6,2500,-9,-9,-9,-9,-9,-9,26.2,23.7,8.6,1008.1,1008.9,-9.0
202407211200,113,210,14,-9,10000,-9,-9,-9,6,3,7,1000,6,6,2500,-9,-9,-9,-9,-9,-9,27.2,24.0,8.3,1008.0,1008.8,-9.0
202407211300,113,200,16,-9,10000,-9,-9,-9,7,3,7,500,6,6,2000,7,6,4500,-9,-9,-9,27.7,24.7,8.4,1007.6,1008.4,-9.0
202407211400,113,200,12,-9,10000,-9,-9,-9,7,1,7,600,7,6,3000,-9,-9,-9,-9,-9,-9,27.1,24.6,8.6,1007.4,1008.2,-9.0
202407211500,113,200,8,-9,10000,-9,-9,-9,7,7,6,3000,-9,-9,-9,-9,-9,-9,-9,-9,-9,28.3,24.4,8.0,1006.8,1007.6,-9.0
202407211600,113,200,11,-9,10000,-9,-9,-9,4,4,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,28.9,25.0,8.0,1006.5,1007.3,-9.0
202407211700,113,190,12,-9,10000,-9,-9,-9,3,2,6,6000,3,0,20000,-9,-9,-9,-9,-9,-9,29.0,25.4,8.1,1006.6,1007.3,-9.0
202407211800,113,200,11,-9,10000,-9,-9,-9,5,1,7,1200,5,6,6000,-9,-9,-9,-9,-9,-9,27.7,25.1,8.6,1006.8,1007.6,-9.0
202407211900,113,190,14,-9,10000,-9,-9,-9,7,7,7,900,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.3,25.2,8.9,1007.0,1007.7,-9.0
202407212000,113,180,13,-9,6000,-9,-9,10,7,7,7,700,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.7,25.3,9.2,1007.2,1008.0,-9.0
202407212100,113,180,14,-9,6000,-9,-9,10,7,7,7,500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.3,25.6,9.6,1007.5,1008.3,-9.0
202407212200,113,180,11,-9,5000,-9,-9,10,7,7,7,600,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.5,25.6,9.5,1007.8,1008.6,-9.0
202407212300,113,180,12,-9,7000,-9,-9,10,8,8,7,500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.9,25.4,9.2,1008.1,1008.9,-9.0
202407220000,113,190,13,-9,10000,-9,-9,-9,7,7,7,800,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.0,25.4,9.1,1008.3,1009.1,-9.0
202407220100,113,180,11,-9,10000,-9,-9,-9,7,7,7,800,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.9,25.2,9.1,1008.2,1009.0,-9.0
202407220200,113,180,10,-9,10000,-9,-9,-9,7,7,7,800,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.8,25.3,9.1,1008.1,1008.9,-9.0
202407220300,113,180,12,-9,10000,-9,-9,21,7,6,7,900,7,6,6000,-9,-9,-9,-9,-9,-9,26.5,25.3,9.3,1007.5,1008.2,0.2
202407220400,113,190,15,-9,3000,-9,-9,63,8,5,7,1000,7,6,3000,8,4,8000,-9,-9,-9,25.8,25.3,9.7,1007.0,1007.7,4.2
202407220500,113,190,13,-9,8000,-9,-9,60,8,5,7,700,8,4,7000,-9,-9,-9,-9,-9,-9,26.3,25.3,9.4,1006.9,1007.7,5.1
202407220600,113,170,11,-9,10000,-9,-9,60,8,5,7,800,7,6,2000,8,4,7000,-9,-9,-9,26.0,24.9,9.4,1006.8,1007.6,0.4
202407220700,113,190,14,-9,10000,-9,-9,60,8,5,6,2500,8,4,7000,-9,-9,-9,-9,-9,-9,26.7,24.8,8.9,1006.9,1007.7,0.0
202407220800,113,200,13,-9,10000,-9,-9,60,8,5,6,2000,8,4,7000,-9,-9,-9,-9,-9,-9,26.2,24.5,9.1,1006.8,1007.6,0.2
202407220900,113,190,13,-9,8000,-9,-9,92,8,2,9,1000,5,7,1700,8,5,7000,-9,-9,-9,26.2,24.3,8.9,1007.5,1008.3,2.2
202407221000,113,190,20,-9,5000,-9,-9,63,8,7,7,1000,8,5,5000,-9,-9,-9,-9,-9,-9,25.7,24.4,9.3,1007.4,1008.2,3.6
202407221100,113,180,13,-9,10000,-9,-9,60,8,2,7,600,5,6,3000,8,4,12000,-9,-9,-9,25.9,24.9,9.4,1006.4,1007.2,4.0
202407221200,113,180,16,-9,10000,-9,-9,21,8,2,7,1200,5,3,14000,8,2,18000,-9,-9,-9,28.0,25.3,8.6,1005.3,1006.1,0.0
202407221300,113,190,15,-9,10000,-9,-9,91,8,4,7,1200,6,6,3000,8,4,7000,-9,-9,-9,26.7,25.1,9.1,1005.6,1006.4,0.4
202407221400,113,190,18,-9,3000,-9,-9,97,8,2,9,1000,5,7,1500,7,6,2000,8,5,6000,25.5,25.0,9.7,1005.4,1006.1,9.6
202407221500,113,190,17,-9,10000,-9,-9,91,8,2,7,1000,5,6,3500,8,4,6500,-9,-9,-9,26.8,25.1,9.1,1004.3,1005.1,2.7
202407221600,113,170,13,-9,10000,-9,-9,60,8,2,7,1500,5,6,3000,8,4,13000,-9,-9,-9,27.3,25.5,9.0,1003.4,1004.1,0.0
202407221700,113,180,18,-9,10000,-9,-9,21,8,7,7,1500,8,4,14000,-9,-9,-9,-9,-9,-9,27.6,25.2,8.7,1002.7,1003.5,0.0
202407221800,113,190,20,-9,10000,-9,-9,-9,8,5,7,1800,7,6,3000,8,4,15000,-9,-9,-9,27.5,24.9,8.6,1002.6,1003.4,-9.0
202407221900,113,190,24,35,10000,-9,-9,-9,8,4,7,1400,7,6,3000,8,2,20000,-9,-9,-9,27.5,24.9,8.6,1002.0,1002.8,-9.0
202407222000,113,190,20,-9,10000,-9,-9,60,7,3,7,1500,5,6,3000,7,4,8000,-9,-9,-9,26.9,25.1,9.0,1001.1,1001.8,0.0
202407222100,113,190,23,-9,10000,-9,-9,21,7,4,7,1400,6,6,3000,7,4,10000,-9,-9,-9,27.0,25.0,8.9,1001.1,1001.9,0.0
202407222200,113,190,24,-9,10000,-9,-9,-9,7,4,7,1300,6,6,2500,7,4,10000,-9,-9,-9,27.0,24.9,8.8,1001.6,1002.4,-9.0
202407222300,113,200,26,40,2500,-9,-9,95,8,4,7,500,6,9,1000,7,6,2000,8,5,6500,25.2,24.8,9.8,1002.0,1002.8,12.6
202407230000,113,200,24,-9,8000,-9,-9,10,8,5,7,500,7,6,2000,8,4,10000,-9,-9,-9,25.4,24.5,9.5,1002.1,1002.9,1.3
202407230100,113,230,19,-9,8000,-9,-9,10,8,6,7,500,7,6,2000,8,4,9000,-9,-9,-9,25.0,24.3,9.6,1003.4,1004.2,-9.0
202407230200,113,220,14,-9,8000,-9,-9,10,7,6,7,600,7,6,2000,-9,-9,-9,-9,-9,-9,24.6,24.1,9.7,1003.9,1004.7,-9.0
202407230300,113,220,13,-9,6000,-9,-9,10,7,6,7,600,7,6,4000,-9,-9,-9,-9,-9,-9,24.6,24.1,9.7,1003.9,1004.7,-9.0
202407230400,113,220,9,-9,8000,-9,-9,10,7,6,7,600,7,6,3500,-9,-9,-9,-9,-9,-9,25.1,24.5,9.6,1003.9,1004.7,-9.0
202407230500,113,210,11,-9,8000,-9,-9,10,7,6,7,400,7,6,4000,-9,-9,-9,-9,-9,-9,24.9,24.3,9.7,1003.9,1004.7,-9.0
202407230600,113,210,11,-9,5000,-9,-9,10,7,6,7,400,7,6,4000,-9,-9,-9,-9,-9,-9,24.8,24.3,9.7,1003.8,1004.6,-9.0
202407230700,113,200,15,-9,10000,-9,-9,-9,7,5,7,700,6,6,2000,7,6,3500,-9,-9,-9,25.2,23.8,9.2,1003.6,1004.4,-9.0
202407230800,113,190,17,-9,10000,-9,-9,-9,7,5,7,800,7,6,2500,-9,-9,-9,-9,-9,-9,26.5,24.8,9.0,1004.0,1004.8,-9.0
202407230900,113,200,20,-9,10000,-9,-9,-9,8,2,7,1000,6,6,6000,8,4,10000,-9,-9,-9,25.8,24.0,9.0,1004.4,1005.2,-9.0
202407231000,113,210,15,-9,10000,-9,-9,60,8,1,7,600,3,6,3500,8,4,11000,-9,-9,-9,24.7,23.7,9.4,1004.7,1005.5,0.0
202407231100,113,200,8,-9,10000,-9,-9,61,8,4,7,500,5,6,4500,8,4,9000,-9,-9,-9,24.7,23.9,9.6,1004.7,1005.5,0.6
202407231200,113,360,6,-9,10000,-9,-9,60,8,5,7,500,7,6,2000,8,4,9000,-9,-9,-9,24.7,23.9,9.6,1004.1,1004.9,0.5
202407231300,113,200,10,-9,10000,-9,-9,21,7,4,7,800,5,6,2500,7,4,9000,-9,-9,-9,26.3,24.5,9.0,1003.6,1004.3,0.0
202407231400,113,190,11,-9,10000,-9,-9,-9,8,5,7,1000,7,6,2000,8,2,19000,-9,-9,-9,27.4,24.5,8.4,1004.0,1004.8,-9.0
202407231500,113,200,14,-9,10000,-9,-9,-9,8,4,7,1000,6,6,2000,8,4,9000,-9,-9,-9,26.3,24.0,8.7,1003.6,1004.3,-9.0
202407231600,113,210,8,-9,10000,-9,-9,21,8,1,7,1000,3,6,4000,8,2,20000,-9,-9,-9,26.6,24.6,8.9,1003.2,1004.0,0.0
202407231700,113,200,14,-9,10000,-9,-9,-9,8,4,7,800,7,4,13000,8,2,20000,-9,-9,-9,26.5,24.5,8.9,1003.1,1003.9,-9.0
202407231800,113,200,10,-9,10000,-9,-9,-9,7,1,7,1500,3,6,5500,7,4,14000,-9,-9,-9,26.9,24.4,8.6,1003.1,1003.9,-9.0
202407231900,113,170,6,-9,10000,-9,-9,-9,7,3,7,1000,5,3,15000,7,2,20000,-9,-9,-9,26.8,24.3,8.6,1002.5,1003.3,-9.0
202407232000,113,180,7,-9,10000,-9,-9,-9,7,2,7,1500,7,6,2500,-9,-9,-9,-9,-9,-9,25.8,22.4,8.2,1003.2,1004.0,-9.0
202407232100,113,190,7,-9,10000,-9,-9,-9,4,2,7,1400,4,1,20000,-9,-9,-9,-9,-9,-9,25.6,22.6,8.3,1004.4,1005.2,-9.0
202407232200,113,200,6,-9,10000,-9,-9,-9,6,4,7,1000,6,6,6000,-9,-9,-9,-9,-9,-9,25.4,23.3,8.8,1004.9,1005.7,-9.0
202407232300,113,170,8,-9,10000,-9,-9,-9,6,4,7,1000,6,6,3000,-9,-9,-9,-9,-9,-9,25.8,24.4,9.2,1004.3,1005.1,-9.0
202407240000,113,160,4,-9,10000,-9,-9,-9,6,4,7,1000,6,6,3000,-9,-9,-9,-9,-9,-9,25.5,24.4,9.4,1004.7,1005.5,-9.0
202407240100,113,140,4,-9,10000,-9,-9,60,8,6,7,800,7,6,3000,8,4,8000,-9,-9,-9,25.6,24.9,9.6,1004.6,1005.4,0.0
202407240200,113,210,8,-9,10000,-9,-9,21,8,6,7,500,7,6,3000,8,4,6500,-9,-9,-9,25.7,25.0,9.6,1004.4,1005.2,0.0
202407240300,113,200,11,-9,10000,-9,-9,-9,8,6,7,400,7,6,6000,8,4,7500,-9,-9,-9,25.8,25.3,9.7,1003.6,1004.4,-9.0
202407240400,113,210,11,-9,10000,-9,-9,-9,8,7,7,500,8,4,7000,-9,-9,-9,-9,-9,-9,25.8,25.1,9.6,1003.4,1004.2,-9.0
202407240500,113,220,9,-9,10000,-9,-9,-9,8,7,7,500,8,4,7000,-9,-9,-9,-9,-9,-9,25.6,25.0,9.6,1004.0,1004.8,-9.0
202407240600,113,200,13,-9,1500,-9,-9,41,7,6,7,300,7,6,2500,-9,-9,-9,-9,-9,-9,25.2,24.9,9.8,1003.6,1004.4,-9.0
202407240700,113,200,8,-9,3500,2000,2000,10,7,5,7,300,6,7,1300,7,6,2000,-9,-9,-9,25.4,25.1,9.8,1003.9,1004.7,-9.0
202407240800,113,210,7,-9,10000,-9,-9,80,7,3,7,300,4,7,1100,7,6,2500,-9,-9,-9,26.3,25.4,9.5,1004.8,1005.6,0.0
202407240900,113,220,7,-9,10000,-9,-9,25,5,2,7,300,4,7,1500,5,6,2500,-9,-9,-9,27.1,26.2,9.5,1004.7,1005.5,0.0
202407241000,113,210,11,-9,10000,-9,-9,-9,5,3,7,400,5,6,3500,-9,-9,-9,-9,-9,-9,28.5,26.4,8.8,1004.6,1005.4,-9.0
202407241100,113,210,12,-9,10000,-9,-9,-9,6,3,7,400,6,6,3500,-9,-9,-9,-9,-9,-9,28.8,26.1,8.5,1004.3,1005.1,-9.0
202407241200,113,220,12,-9,10000,-9,-9,-9,6,3,7,600,6,6,3500,-9,-9,-9,-9,-9,-9,29.4,26.2,8.3,1003.8,1004.6,-9.0
202407241300,113,210,13,-9,10000,-9,-9,-9,6,4,7,600,6,6,3000,-9,-9,-9,-9,-9,-9,29.5,26.2,8.3,1003.8,1004.6,-9.0
202407241400,113,220,11,-9,10000,-9,-9,-9,6,3,7,700,6,6,3000,-9,-9,-9,-9,-9,-9,29.7,26.3,8.2,1003.9,1004.7,-9.0
202407241500,113,220,10,-9,10000,-9,-9,-9,7,2,7,700,7,6,2500,-9,-9,-9,-9,-9,-9,28.5,25.7,8.5,1004.1,1004.8,-9.0
202407241600,113,210,9,-9,10000,-9,-9,-9,5,2,7,600,5,6,3000,-9,-9,-9,-9,-9,-9,28.3,25.9,8.7,1004.1,1004.9,-9.0
202407241700,113,220,9,-9,10000,-9,-9,-9,5,2,7,700,5,6,3000,-9,-9,-9,-9,-9,-9,28.3,25.6,8.5,1004.0,1004.8,-9.0
202407241800,113,240,8,-9,10000,-9,-9,-9,3,1,7,800,3,6,3500,-9,-9,-9,-9,-9,-9,29.0,26.1,8.5,1003.5,1004.3,-9.0
202407241900,113,220,6,-9,10000,-9,-9,-9,3,1,7,900,3,3,8000,-9,-9,-9,-9,-9,-9,27.6,25.6,8.9,1003.9,1004.7,-9.0
202407242000,113,220,5,-9,10000,-9,-9,-9,5,1,7,900,3,6,3000,5,0,20000,-9,-9,-9,26.8,25.5,9.2,1004.4,1005.2,-9.0
202407242100,113,200,6,-9,9000,-9,-9,10,4,4,7,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.2,25.4,9.5,1004.9,1005.7,-9.0
202407242200,113,200,5,-9,9000,-9,-9,10,4,2,7,100,4,7,400,-9,-9,-9,-9,-9,-9,26.4,25.5,9.5,1005.1,1005.9,-9.0
202407242300,113,200,5,-9,4000,-9,-9,41,5,3,7,100,5,7,400,-9,-9,-9,-9,-9,-9,26.2,25.3,9.5,1004.9,1005.7,-9.0
202407250000,113,200,7,-9,8000,-9,-9,10,5,3,7,300,5,6,4500,-9,-9,-9,-9,-9,-9,26.4,25.6,9.5,1005.3,1006.1,-9.0
202407250100,113,190,8,-9,10000,-9,-9,-9,7,6,7,500,7,3,14000,-9,-9,-9,-9,-9,-9,26.4,25.6,9.5,1005.1,1005.8,-9.0
202407250200,113,190,7,-9,10000,-9,-9,-9,7,7,7,500,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.6,25.6,9.4,1004.9,1005.7,-9.0
202407250300,113,200,4,-9,10000,-9,-9,-9,6,6,7,700,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.6,25.5,9.4,1004.5,1005.3,-9.0
202407250400,113,140,4,-9,10000,-9,-9,-9,7,6,7,500,7,6,5500,-9,-9,-9,-9,-9,-9,26.2,25.4,9.6,1004.7,1005.5,-9.0
202407250500,113,140,4,-9,10000,-9,-9,-9,5,5,7,700,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,25.6,9.7,1004.8,1005.5,-9.0
202407250600,113,160,5,-9,10000,-9,-9,-9,7,7,7,700,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.1,25.6,9.7,1005.1,1005.9,-9.0
202407250700,113,150,4,-9,10000,-9,-9,-9,7,1,6,3000,3,3,8000,7,0,20000,-9,-9,-9,27.0,25.8,9.3,1005.4,1006.2,-9.0
202407250800,113,150,7,-9,10000,-9,-9,-9,7,1,3,8000,7,0,20000,-9,-9,-9,-9,-9,-9,27.6,25.9,9.0,1005.6,1006.3,-9.0
202407250900,113,160,7,-9,9000,-9,-9,10,7,3,6,2500,7,0,20000,-9,-9,-9,-9,-9,-9,28.4,26.0,8.7,1005.7,1006.4,-9.0
202407251000,113,150,6,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,30.0,26.3,8.1,1005.9,1006.7,-9.0
